hlasovani_id,zasedani,cislo,datum,predmet,vysledek,zdroj_id,url,pritomno,ano,ne,zdrzel_se,nehlasoval,kontrola,omezeni,platnost_dle_zapisu,pouzitelne_pro_statistiky
Z9-02-043,Z9/02,43,2022-11-15,33. Návrh na prodloužení termínu čerpání a vyúčtování schválených účelových neinvestičních příspěvků u příspěvkových organizací v působnosti Odboru kultury MMB,Přijato,5504d8ac1d04ddba,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-43-34223.html,54,49,0,5,0,ok,,není označeno jako neplatné,ano
Z9-02-044,Z9/02,44,2022-11-15,"34. Návrh na změnu účelu využití části účelového neinvestičního příspěvku TIC BRNO, příspěvkové organizace",Přijato,cd5f978ad66c2234,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-44-34256.html,54,49,5,0,0,ok,,není označeno jako neplatné,ano
Z9-02-045,Z9/02,45,2022-11-15,"35. Návrh na snížení neinvestičního příspěvku Městskému divadlu Brno, příspěvkové organizaci – návrh rozpočtového opatření",Přijato,5cb77eab92fe424c,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-45-34287.html,54,52,0,0,2,ok,,není označeno jako neplatné,ano
Z9-02-046,Z9/02,46,2022-11-15,36. Návrh na poskytnutí neinvestičních příspěvků základním školám na zajištění vzdělávacího projektu Příběhy našich sousedů – návrh rozpočtového opatření,Přijato,5725d814acc30916,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-46-34322.html,54,46,0,5,3,ok,,není označeno jako neplatné,ano
Z9-02-047,Z9/02,47,2022-11-15,37. Návrh na poskytnutí účelových neinvestičních příspěvků základním školám na výuku hry na hudební nástroje – projekt OnStage Brno – návrh rozpočtového opatření,Přijato,be4de7d64a35da8a,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-47-34472.html,54,49,4,1,0,ok,,není označeno jako neplatné,ano
Z9-02-048,Z9/02,48,2022-11-15,38. Návrh na poskytnutí individuálních účelových neinvestičních a investičních dotací pro oblast tělovýchovy a sportu na rok 2022 – návrh rozpočtového opatření,Přijato,aa1518c08bf2d2e0,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-48-34508.html,54,53,0,0,1,ok,,není označeno jako neplatné,ano
Z9-02-049,Z9/02,49,2022-11-15,"39. Návrh na poskytnutí individuální investiční dotace pobočnému spolku Technika Brno, baseball-softball, p. s., na projekt „Modernizace baseballového areálu VSK Technika Brno“ spolufinancovaný z rozpočtu NSA – návrh rozpočtového opatření",Přijato,5a39722f5d25bc5e,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-49-34546.html,54,52,0,0,2,ok,,není označeno jako neplatné,ano
Z9-02-050,Z9/02,50,2022-11-15,Body č. 40-42,Přijato,cec30b1cd459cfdc,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-50-34614.html,54,53,0,0,1,ok,,není označeno jako neplatné,ano
Z9-02-051,Z9/02,51,2022-11-15,"43. Návrh na poskytnutí neinvestičního příspěvku Hvězdárně a planetáriu Brno, příspěvkové organizaci – návrh rozpočtového opatření",Přijato,2c35d51a2c915030,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-51-35460.html,53,35,8,5,5,ok,,není označeno jako neplatné,ano
Z9-02-052,Z9/02,52,2022-11-15,44. Návrh na poskytnutí transferu městské části Brno-Řečkovice a Mokrá Hora a prodloužení termínů vyúčtování transferů v souvislosti s realizací projektů participativního rozpočtu – návrh rozpočtového opatření,Přijato,939101c3052a85af,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-52-35502.html,54,46,0,5,3,ok,,není označeno jako neplatné,ano
Z9-02-053,Z9/02,53,2022-11-15,"45. Návrh na poskytnutí individuální neinvestiční dotace spolku NADĚJE na projekt ""Humanitární ubytování pro matky s dětmi z Ukrajiny"" – návrh rozpočtového opatření",Přijato,fbc9dd90c57704b8,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-53-35916.html,54,50,4,0,0,ok,,není označeno jako neplatné,ano
Z9-02-054,Z9/02,54,2022-11-15,46. Návrh na snížení příspěvku zřizovatele příspěvkovým organizacím v působnosti Odboru sociální péče MMB na rok 2022 – návrh rozpočtového opatření,Přijato,5ca0e9aa3868d4cc,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-54-35954.html,54,53,0,0,1,ok,,není označeno jako neplatné,ano
Z9-02-055,Z9/02,55,2022-11-15,47. Návrh dodatku č. 1 ke smlouvám č. 7222090993 a č. 7222091059 o poskytnutí neinvestiční dotace v rámci dotačního programu I – sociální služby pro rok 2022,Přijato,92e354bf9ac29c73,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-55-35987.html,54,52,0,0,2,ok,,není označeno jako neplatné,ano
Z9-02-056,Z9/02,56,2022-11-15,"48. Žádost o prominutí části nájemného za pronájem bufetů – Brixton-gastro, s. r. o.",Přijato,63108f54c8a7ea4a,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-56-36020.html,54,44,5,2,3,ok,,není označeno jako neplatné,ano
Z9-02-057,Z9/02,57,2022-11-15,49. Finanční prostředky Fondu kofinancování projektů – listopad 2022 – návrh rozpočtového opatření,Přijato,51ab0d53d0d87c03,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-57-36055.html,54,49,0,5,0,ok,,není označeno jako neplatné,ano
Z9-02-058,Z9/02,58,2022-11-15,"50. Projekt ""Místní akční plán rozvoje vzdělávání ve městě Brně III"" – rozhodnutí o poskytnutí dotace",Přijato,5dba0fa6a606daa9,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-58-36084.html,54,49,0,5,0,ok,,není označeno jako neplatné,ano
Z9-02-059,Z9/02,59,2022-11-15,"51. Projekt ""Zprostředkující subjekt ITI 3“ – změnové rozhodnutí o poskytnutí dotace",Přijato,fb6194adc0110ef1,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-59-36116.html,54,53,0,0,1,ok,,není označeno jako neplatné,ano
Z9-02-060,Z9/02,60,2022-11-15,"52. Projekt ""Řízení ITI BMO 4“ – změnové rozhodnutí o poskytnutí dotace",Přijato,09e3a46aa52c62c8,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-60-36144.html,54,53,0,0,1,ok,,není označeno jako neplatné,ano
Z9-02-061,Z9/02,61,2022-11-15,"53. Projekt ""Adaptace na pracovní pozice v rámci prostupného zaměstnávání"" – posouzení projektu",Přijato,56c7ac6c7cb25e5e,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-61-36177.html,54,47,0,5,2,ok,,není označeno jako neplatné,ano
Z9-02-062,Z9/02,62,2022-11-15,"54. Projekt ""Brno pomáhá pečovat doma – Socio info point"" – posouzení projektu",Přijato,ea80f3de4a44e501,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-62-36205.html,54,53,0,0,1,ok,,není označeno jako neplatné,ano
Z9-02-063,Z9/02,63,2022-11-15,"55. Projekt ""Rozšíření monitoringu a logování síťových prvků SMB"" – posouzení projektu",Přijato,12acfeffb5b6883c,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-63-36234.html,54,47,0,6,1,ok,,není označeno jako neplatné,ano
Z9-02-064,Z9/02,64,2022-11-15,56. Projekt “Fotbalové centrum Brno – rekonstrukce hřiště UT 2“ – posouzení projektu,Přijato,dba642e70618bad0,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-64-36267.html,54,53,0,0,1,ok,,není označeno jako neplatné,ano
Z9-02-065,Z9/02,65,2022-11-15,"57. Projekt ""Podpora uplatnitelnosti ohrožených skupin trhu práce na území města Brna metodou Individual Placement and Support"" – posouzení projektu",Přijato,d9bd578f3f38d745,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-65-36306.html,54,48,5,0,1,ok,,není označeno jako neplatné,ano
Z9-02-066,Z9/02,66,2022-11-15,"58. Projekty ""Fotovoltaický systém pro městskou část Brno-Líšeň"" – změna parametrů posouzení projektů",Přijato,f3f02dd5268439be,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-66-36338.html,54,47,0,5,2,ok,,není označeno jako neplatné,ano
Z9-02-067,Z9/02,67,2022-11-15,"59. Úprava rozpočtu Fondu bytové výstavby, návrh rozpočtového opatření",Přijato,0b4167c6dcd878b7,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-67-36370.html,54,48,0,5,1,ok,,není označeno jako neplatné,ano
Z9-02-068,Z9/02,68,2022-11-15,"60. Návrh na založení právnických osob společenství vlastníků jednotek pro domy Zámezí č.p. 290, 291, 292, 298, 299, 300, Brno-Jehnice",Přijato,d4ee497e3f1f8fb1,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-68-36402.html,54,54,0,0,0,ok,,není označeno jako neplatné,ano
Z9-02-069,Z9/02,69,2022-11-15,"61. Návrh na založení právnické osoby s názvem ""Společenství vlastníků Keřová 17, 19, Brno"" – společenství vlastníků jednotek pro dům č.p. 706 v k. ú. Žebětín, Brno",Přijato,b27c795a027d0588,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-69-36436.html,54,54,0,0,0,ok,,není označeno jako neplatné,ano
Z9-02-071,Z9/02,71,2022-11-15,"62. Návrh pověření zástupce statutárního města Brna v představenstvu a na členských schůzích bytových družstev Dostupné bydlení Kamenný vrch II, bytové družstvo; Dostupné bydlení Francouzská, bytové družstvo; Dostupné bydlení V Aleji, bytové družstvo",Přijato,fa0d8985e851f7d8,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-71-36555.html,54,54,0,0,0,ok,,není označeno jako neplatné,ano
Z9-02-072,Z9/02,72,2022-11-15,Body č. 63-66,Přijato,cefafb6de47709b7,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-72-36608.html,54,51,0,3,0,ok,,není označeno jako neplatné,ano
Z9-02-073,Z9/02,73,2022-11-15,"67. Návrh nabytí pozemků v k. ú. Horní Heršpice pro stavbu ""Protipovodňová opatření města Brna – etapa XXX (lokalita Sokolova-Vomáčkova)"" do vlastnictví statutárního města Brna",Přijato,7ddc8c5a935ebe5a,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-73-36642.html,54,47,0,7,0,ok,,není označeno jako neplatné,ano
Z9-02-074,Z9/02,74,2022-11-15,68. Záměr nabytí pozemku p. č. 3754/26 v k. ú. Královo Pole z vlastnictví České republiky-Ministerstva obrany do vlastnictví statutárního města Brna,Přijato,3c12b5dd077dfa98,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-74-36680.html,54,52,0,1,1,ok,,není označeno jako neplatné,ano
Z9-02-075,Z9/02,75,2022-11-15,"Body č. 69, 70, 71",Přijato,48992de7cf00711c,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-75-36733.html,54,54,0,0,0,ok,,není označeno jako neplatné,ano
Z9-02-076,Z9/02,76,2022-11-15,"72. Nabídka předkupního práva ke stavbě bez č. p./č. e., způsob využití garáž, postavené na pozemku p. č. 744 v k. ú. Husovice - var. A",Přijato,0e374cc2b6c3f756,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-76-36783.html,54,54,0,0,0,ok,,není označeno jako neplatné,ano
Z9-02-077,Z9/02,77,2022-11-15,Body č. 73-78,Přijato,3a8f06313ea01bb6,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-77-36826.html,54,54,0,0,0,ok,,není označeno jako neplatné,ano
Z9-02-078,Z9/02,78,2022-11-15,79. Návrh na uzavření dodatku č. 1 ke Smlouvě o uzavření budoucí kupní smlouvy č. 6319074508 s Masarykovou univerzitou,Přijato,c4b87876b22eefdb,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-78-36858.html,54,52,0,0,2,ok,,není označeno jako neplatné,ano
Z9-02-079,Z9/02,79,2022-11-15,80. Návrh na neuznání vlastnického práva k části pozemku p. č. 2714/1 v k. ú. Kohoutovice,Přijato,3731e1ed381c8b5f,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-79-36891.html,54,45,0,5,4,ok,,není označeno jako neplatné,ano
Z9-02-080,Z9/02,80,2022-11-15,"81. Návrh nabytí pozemků p. č. 1193/3 a p. č. 1193/30, oba v k. ú. Bohunice",Přijato,a0ba4843e3ed4c9f,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-80-36923.html,54,46,0,5,3,ok,,není označeno jako neplatné,ano
Z9-02-081,Z9/02,81,2022-11-15,"82. Návrh směny části pozemku p. č. 294/1 za pozemek p. č. 267/26, vše v k. ú. Brněnské Ivanovice",Přijato,604eeb74986c218f,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-81-36956.html,54,46,0,5,3,ok,,není označeno jako neplatné,ano
Z9-02-082,Z9/02,82,2022-11-15,"83. Návrh svěření majetku města městské části Brno-Bohunice, pozemek p. č. 203/12 v k. ú. Bohunice",Přijato,e0cb0b489811bd97,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-82-36983.html,54,51,0,0,3,ok,,není označeno jako neplatné,ano
Z9-02-083,Z9/02,83,2022-11-15,"84. Návrh odnětí svěřeného majetku města městské části Brno-Tuřany, pozemků p. č. 436/1, p. č. 2360, p. č. 2362/1, p. č. 2367, p. č. 2372/1, p. č. 2372/2 v k. ú. Holásky",Přijato,24395f8060b50606,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-83-37016.html,54,47,0,5,2,ok,,není označeno jako neplatné,ano
Z9-02-084,Z9/02,84,2022-11-15,85. Návrh Smlouvy o budoucí smlouvě darovací pro akci „SSZ Přístavní – Obvodová“,Přijato,8023d789eb509e2b,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-84-37046.html,54,49,0,0,5,ok,,není označeno jako neplatné,ano
Z9-02-085,Z9/02,85,2022-11-15,"86. Návrh Smlouvy o budoucí smlouvě darovací stavby rozšíření silnice č. III/37915 a částí pozemků v k. ú. Lesná a k. ú. Husovice, do vlastnictví Jihomoravského kraje, pro stavbu „Prodloužení TT Lesná“",Přijato,7cc5dac9e36b1c7f,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-85-37083.html,54,51,0,0,3,ok,,není označeno jako neplatné,ano
Z9-02-086,Z9/02,86,2022-11-15,"87. Návrh Smlouvy o budoucí smlouvě darovací pro stavbu „MČ Brno–Chrlice, chodník a autobusové zálivy podél ulice Zámecká“",Přijato,a3a62d0185475476,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-86-37112.html,54,51,0,0,3,ok,,není označeno jako neplatné,ano
Z9-02-087,Z9/02,87,2022-11-15,88. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Revitalizace areálu Obora“,Přijato,07bf76e7aff142dd,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-87-37141.html,54,48,0,5,1,ok,,není označeno jako neplatné,ano
Z9-02-088,Z9/02,88,2022-11-15,89. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Nová Zvonařka s. r. o. – Polyfunkční městský projekt I. ETAPA – BLOK A“,Přijato,29db11eef9c8a7c1,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-88-37176.html,54,46,0,6,2,ok,,není označeno jako neplatné,ano
Z9-02-089,Z9/02,89,2022-11-15,"90. Návrh Smlouvy o spolupráci při výstavbě veřejné infrastruktury „Komunikace a odstavné plochy u prodejního objektu Halasovo náměstí, Brno – Lesná“",Přijato,fe4e7165f616b9f2,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-89-37212.html,54,51,0,0,3,ok,,není označeno jako neplatné,ano
Z9-02-090,Z9/02,90,2022-11-15,91. Návrh na poskytnutí investičních a neinvestičních transferů městským částem z rozpočtu Odboru školství a mládeže MMB v rámci postoupených příjmů od města na rok 2023,Přijato,c439f38c9efe015e,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-90-37476.html,54,47,0,4,3,ok,,není označeno jako neplatné,ano
Z9-02-091,Z9/02,91,2022-11-15,"92. Návrh na změnu části usnesení Z9/01. zasedání Zastupitelstva města Brna, konaného dne 20. 10. 2022, bod č. 4 – návrh na rozšíření oblastí svěřených primátorce města Brna",Přijato,64d50026f6815c7e,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-91-37514.html,54,49,0,1,4,ok,,není označeno jako neplatné,ano
Z9-02-092,Z9/02,92,2022-11-15,"93. Projekt ""Integrace ukrajinských uprchlíků ve městě Brně"" – návrh rozpočtového opatření",Přijato,fc71f45c0b473691,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-92-37563.html,54,45,4,0,5,ok,,není označeno jako neplatné,ano
Z9-02-093,Z9/02,93,2022-11-15,94. Dodatek č. 1 ke smlouvě o poskytnutí individuální investiční dotace z rozpočtu města Brna na realizaci uměleckého díla k 200. výročí narození Gregora Johanna Mendela,Přijato,9b36f19d5aebdb63,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-93-37852.html,54,42,0,9,3,ok,,není označeno jako neplatné,ano
Z9-02-094,Z9/02,94,2022-11-15,pokračování jednání,Přijato,021a84ee0ee8879d,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-94-37926.html,54,49,1,3,1,ok,,není označeno jako neplatné,ano
Z9-02-095,Z9/02,95,2022-11-15,"95. Návrh Dodatku č.1 ke Smlouvě o spolupráci při výstavbě veřejné infrastruktury ""Městský blok Belle Rock“",Přijato,f032d810c6778f8c,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-95-37963.html,54,46,0,5,3,ok,,není označeno jako neplatné,ano
Z9-02-096,Z9/02,96,2022-11-15,"12. Návrh Dodatku č. 29 Smlouvy o závazku veřejné služby a kompenzaci z veřejné přepravy cestujících, uzavřené mezi statutárním městem Brnem a Dopravním podnikem města Brna, a. s.",Přijato,9a51af1f231fc89d,https://apl.brno.cz/protokoly-zmb/zmb-z9-02/20221115-96-39860.html,52,44,0,7,1,ok,,není označeno jako neplatné,ano
Z9-03-001,Z9/03,1,2022-12-13,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - ověřovatelé zápisu",Přijato,46a2ba0e5c99b50c,https://apl.brno.cz/protokoly-zmb/zmb-z9-03/20221213-1-29369.html,49,45,0,0,4,ok,,není označeno jako neplatné,ano
Z9-03-002,Z9/03,2,2022-12-13,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o stažení bodu č. 16, 32, 52, 53",Přijato,812bd12567ccc5bc,https://apl.brno.cz/protokoly-zmb/zmb-z9-03/20221213-2-29641.html,49,48,0,0,1,ok,,není označeno jako neplatné,ano
Z9-03-003,Z9/03,3,2022-12-13,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program - hlasování o zařazení bodu č. 100, 101, 102, 103, 104, 105, 106",Přijato,397c84eaa039a166,https://apl.brno.cz/protokoly-zmb/zmb-z9-03/20221213-3-29663.html,49,46,0,0,3,ok,,není označeno jako neplatné,ano
Z9-03-004,Z9/03,4,2022-12-13,"1. Technický bod (zapisovatelé, právní asistence, ověřovatelé zápisu, schválení programu zasedání ZMB) - program",Přijato,bce306b80eea21de,https://apl.brno.cz/protokoly-zmb/zmb-z9-03/20221213-4-29681.html,48,48,0,0,0,ok,,není označeno jako neplatné,ano
Z9-03-005,Z9/03,5,2022-12-13,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 1. kandidátovi,Přijato,708452425879fd1a,https://apl.brno.cz/protokoly-zmb/zmb-z9-03/20221213-5-29741.html,49,48,0,0,1,ok,,není označeno jako neplatné,ano
Z9-03-006,Z9/03,6,2022-12-13,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 2. kandidátovi,Přijato,604e8dddde36f445,https://apl.brno.cz/protokoly-zmb/zmb-z9-03/20221213-6-29763.html,49,49,0,0,0,ok,,není označeno jako neplatné,ano
Z9-03-007,Z9/03,7,2022-12-13,4. Návrh na udělení Ceny města Brna pro rok 2022 - hlasování o 3. kandidátovi,Přijato,44c9e55db3836fb5,https://apl.brno.cz/protokoly-zmb/zmb-z9-03/20221213-7-29785.html,49,49,0,0,0,ok,,není označeno jako neplatné,ano
